102000 0.0
2 243756 test1654
2 105232 test1655
2 662297 test1656
2 508330 test1657
2 734088 test1658
2 931943 test1659
2 770793 test1660
2 437351 test1661
2 429389 test1662
2 860221 test1663
2 37995 test1664
2 844641 test1665
2 900329 test1666
2 724082 test1667
2 24182 test1668
2 588669 test1669
2 559811 test1670
2 772128 test1671
2 117420 test1672
2 503091 test1673
2 19516 test1674
2 777877 test1675
2 436285 test1676
2 794446 test1677
2 548040 test1678
2 332955 test1679
2 328915 test1680
2 37328 test1681
2 999458 test1682
2 822386 test1683
2 603422 test1684
2 449970 test1685
2 121073 test1686
2 289951 test1687
2 491388 test1688
2 602376 test1689
2 866869 test1690
2 753181 test1691
2 20675 test1692
2 906435 test1693
2 715501 test1694
2 356658 test1695
2 157231 test1696
2 451792 test1697
2 65353 test1698
2 534173 test1699
1 
2 589731 test1700
2 677855 test1701
2 475463 test1702
2 245611 test1703
2 38749 test1704
2 265982 test1705
2 11309 test1706
2 595945 test1707
2 281915 test1708
2 156323 test1709
2 435362 test1710
2 897844 test1711
2 874660 test1712
2 805000 test1713
2 675816 test1714
2 863212 test1715
2 228885 test1716
2 910257 test1717
2 20601 test1718
2 770119 test1719
2 18504 test1720
2 595273 test1721
2 554686 test1722
2 652226 test1723
2 469058 test1724
2 130282 test1725
2 92198 test1726
2 371314 test1727
2 397178 test1728
2 6524 test1729
2 91753 test1730
2 193848 test1731
2 657889 test1732
2 174581 test1733
2 449626 test1734
2 253586 test1735
2 54226 test1736
2 734526 test1737
2 466786 test1738
2 471503 test1739
2 189016 test1740
2 255350 test1741
2 76830 test1742
2 525403 test1743
2 336534 test1744
2 24271 test1745
2 581719 test1746
2 893944 test1747
2 142295 test1748
2 14486 test1749
1 
2 135002 test1750
2 133837 test1751
2 846003 test1752
2 456209 test1753
2 46580 test1754
2 768344 test1755
2 90 test1756
2 433153 test1757
2 935948 test1758
2 39616 test1759
2 162304 test1760
2 847687 test1761
2 395677 test1762
2 64390 test1763
2 807205 test1764
2 695331 test1765
2 420878 test1766
2 290073 test1767
2 353216 test1768
2 334743 test1769
2 722799 test1770
2 81224 test1771
2 27719 test1772
2 608618 test1773
2 537362 test1774
2 775762 test1775
2 265630 test1776
2 486536 test1777
2 605572 test1778
2 594009 test1779
2 145369 test1780
2 484039 test1781
2 352231 test1782
2 705589 test1783
2 725552 test1784
2 777284 test1785
2 137773 test1786
2 42917 test1787
2 397054 test1788
2 861484 test1789
2 596659 test1790
2 905953 test1791
2 575542 test1792
2 676567 test1793
2 403767 test1794
2 542731 test1795
2 332771 test1796
2 183310 test1797
2 553208 test1798
2 320003 test1799
1 
2 548761 test1800
2 25197 test1801
2 923113 test1802
2 884314 test1803
2 388797 test1804
2 766820 test1805
2 331025 test1806
2 855134 test1807
2 537070 test1808
2 612247 test1809
2 811842 test1810
2 622867 test1811
2 278799 test1812
2 134501 test1813
2 655539 test1814
2 345987 test1815
2 653299 test1816
2 522118 test1817
2 402045 test1818
2 598957 test1819
2 142179 test1820
2 321486 test1821
2 524078 test1822
2 62937 test1823
2 262094 test1824
2 642958 test1825
2 623182 test1826
2 510475 test1827
2 863118 test1828
2 487002 test1829
2 600428 test1830
2 490774 test1831
2 728787 test1832
2 733028 test1833
2 663139 test1834
2 491719 test1835
2 527534 test1836
2 924551 test1837
2 665902 test1838
2 335554 test1839
2 371260 test1840
2 602208 test1841
2 528421 test1842
2 792811 test1843
2 930029 test1844
2 788375 test1845
2 891220 test1846
2 255867 test1847
2 603440 test1848
2 421243 test1849
1 
2 491510 test1850
2 986418 test1851
2 779965 test1852
2 548555 test1853
2 488275 test1854
2 116011 test1855
2 47038 test1856
2 546194 test1857
2 505331 test1858
2 665931 test1859
2 685211 test1860
2 75178 test1861
2 156414 test1862
2 111507 test1863
2 467552 test1864
2 693216 test1865
2 769201 test1866
2 353814 test1867
2 938253 test1868
2 716984 test1869
2 686655 test1870
2 897924 test1871
2 656187 test1872
2 25671 test1873
2 229442 test1874
2 126500 test1875
2 69094 test1876
2 973119 test1877
2 998748 test1878
2 755488 test1879
2 380379 test1880
2 756104 test1881
2 409135 test1882
2 394874 test1883
2 200319 test1884
2 748424 test1885
2 407092 test1886
2 42269 test1887
2 850681 test1888
2 180357 test1889
2 361532 test1890
2 160846 test1891
2 650173 test1892
2 924514 test1893
2 591489 test1894
2 569537 test1895
2 277558 test1896
2 629126 test1897
2 176168 test1898
2 868104 test1899
1 
2 490640 test1900
2 75546 test1901
2 162262 test1902
2 742054 test1903
2 371103 test1904
2 103408 test1905
2 177388 test1906
2 24706 test1907
2 583279 test1908
2 852033 test1909
2 994208 test1910
2 551735 test1911
2 11177 test1912
2 338895 test1913
2 266873 test1914
2 862792 test1915
2 517918 test1916
2 488361 test1917
2 202279 test1918
2 38129 test1919
2 14067 test1920
2 23373 test1921
2 72380 test1922
2 283672 test1923
2 885225 test1924
2 609063 test1925
2 841931 test1926
2 932835 test1927
2 185224 test1928
2 352632 test1929
2 776092 test1930
2 158243 test1931
2 164008 test1932
2 720914 test1933
2 622409 test1934
2 823789 test1935
2 762204 test1936
2 492991 test1937
2 344312 test1938
2 769738 test1939
2 961851 test1940
2 940482 test1941
2 30580 test1942
2 947716 test1943
2 485516 test1944
2 233845 test1945
2 500202 test1946
2 807009 test1947
2 740557 test1948
2 874577 test1949
1 
2 295294 test1950
2 130412 test1951
2 436704 test1952
2 4876 test1953
2 849032 test1954
2 284014 test1955
2 988243 test1956
2 562333 test1957
2 885615 test1958
2 71420 test1959
2 681611 test1960
2 205531 test1961
2 175903 test1962
2 724010 test1963
2 408780 test1964
2 231363 test1965
2 37162 test1966
2 759133 test1967
2 201446 test1968
2 187288 test1969
2 772217 test1970
2 204478 test1971
2 210431 test1972
2 702117 test1973
2 760364 test1974
2 474955 test1975
2 356090 test1976
2 772446 test1977
2 182742 test1978
2 130567 test1979
2 131842 test1980
2 848869 test1981
2 648142 test1982
2 358034 test1983
2 399157 test1984
2 3496 test1985
2 337267 test1986
2 792659 test1987
2 28527 test1988
2 443111 test1989
2 554432 test1990
2 948369 test1991
2 280561 test1992
2 502291 test1993
2 746248 test1994
2 507873 test1995
2 622254 test1996
2 297490 test1997
2 749070 test1998
2 718970 test1999
1 
2 215602 test2000
2 398816 test2001
2 16323 test2002
2 812516 test2003
2 246255 test2004
2 348687 test2005
2 62492 test2006
2 49743 test2007
2 235558 test2008
2 924591 test2009
2 182800 test2010
2 618048 test2011
2 264750 test2012
2 320520 test2013
2 411179 test2014
2 717094 test2015
2 361380 test2016
2 651844 test2017
2 191698 test2018
2 448203 test2019
2 644656 test2020
2 739306 test2021
2 65556 test2022
2 495206 test2023
2 33647 test2024
2 683269 test2025
2 579368 test2026
2 538189 test2027
2 153474 test2028
2 937827 test2029
2 144777 test2030
2 859975 test2031
2 263859 test2032
2 204473 test2033
2 125611 test2034
2 810368 test2035
2 712383 test2036
2 519844 test2037
2 718744 test2038
2 166550 test2039
2 670276 test2040
2 702026 test2041
2 903660 test2042
2 876560 test2043
2 416712 test2044
2 999199 test2045
2 148649 test2046
2 94830 test2047
2 27683 test2048
2 92931 test2049
1 
2 58168 test2050
2 472091 test2051
2 366795 test2052
2 24585 test2053
2 405821 test2054
2 944319 test2055
2 587130 test2056
2 83731 test2057
2 287189 test2058
2 603441 test2059
2 487806 test2060
2 482585 test2061
2 29999 test2062
2 197066 test2063
2 652956 test2064
2 45320 test2065
2 771652 test2066
2 738900 test2067
2 18082 test2068
2 133831 test2069
2 36212 test2070
2 321250 test2071
2 394248 test2072
2 597588 test2073
2 996606 test2074
2 145977 test2075
2 557442 test2076
2 383245 test2077
2 154844 test2078
2 32364 test2079
2 707557 test2080
2 273227 test2081
2 26297 test2082
2 646469 test2083
2 905267 test2084
2 354921 test2085
2 402256 test2086
2 941983 test2087
2 195717 test2088
2 347938 test2089
2 643042 test2090
2 117585 test2091
2 993300 test2092
2 34648 test2093
2 162260 test2094
2 240965 test2095
2 619107 test2096
2 52145 test2097
2 202146 test2098
2 550502 test2099
1 
2 249101 test2100
2 248988 test2101
2 157636 test2102
2 700343 test2103
2 476199 test2104
2 56754 test2105
2 624988 test2106
2 589441 test2107
2 580177 test2108
2 161527 test2109
2 831640 test2110
2 25381 test2111
2 459486 test2112
2 121727 test2113
2 908458 test2114
2 560591 test2115
2 957917 test2116
2 416045 test2117
2 547617 test2118
2 183819 test2119
2 245636 test2120
2 942679 test2121
2 743460 test2122
2 336561 test2123
2 232312 test2124
2 665989 test2125
2 36043 test2126
2 332028 test2127
2 194620 test2128
2 611608 test2129
2 571674 test2130
2 228153 test2131
2 787763 test2132
2 416264 test2133
2 128475 test2134
2 583643 test2135
2 814163 test2136
2 886854 test2137
2 988439 test2138
2 969451 test2139
2 936360 test2140
2 639872 test2141
2 156656 test2142
2 71836 test2143
2 177794 test2144
2 167555 test2145
2 119710 test2146
2 325437 test2147
2 787517 test2148
2 196346 test2149
1 
2 257348 test2150
2 536519 test2151
2 381675 test2152
2 930324 test2153
2 235630 test2154
2 380374 test2155
2 965728 test2156
2 542276 test2157
2 374762 test2158
2 837301 test2159
2 757657 test2160
2 405346 test2161
2 999040 test2162
2 318482 test2163
2 737545 test2164
2 107951 test2165
2 422927 test2166
2 914832 test2167
2 39554 test2168
2 313077 test2169
2 725189 test2170
2 869627 test2171
2 670332 test2172
2 64717 test2173
2 278202 test2174
2 724887 test2175
2 880710 test2176
2 658042 test2177
2 253354 test2178
2 687697 test2179
2 736198 test2180
2 992435 test2181
2 168973 test2182
2 910935 test2183
2 980014 test2184
2 161471 test2185
2 712085 test2186
2 573635 test2187
2 140670 test2188
2 913720 test2189
2 907843 test2190
2 592882 test2191
2 654127 test2192
2 656945 test2193
2 387367 test2194
2 578484 test2195
2 671939 test2196
2 317300 test2197
2 292082 test2198
2 167260 test2199
1 
2 317799 test2200
2 841316 test2201
2 378297 test2202
2 171254 test2203
2 988289 test2204
2 36737 test2205
2 135433 test2206
2 7320 test2207
2 876060 test2208
2 598986 test2209
2 806497 test2210
2 317649 test2211
2 287917 test2212
2 972861 test2213
2 938320 test2214
2 686847 test2215
2 257730 test2216
2 857914 test2217
2 818220 test2218
2 9917 test2219
2 603526 test2220
2 419654 test2221
2 76652 test2222
2 595064 test2223
2 633523 test2224
2 786474 test2225
2 265123 test2226
2 19875 test2227
2 122388 test2228
2 390971 test2229
2 120089 test2230
2 279489 test2231
2 493046 test2232
2 931317 test2233
2 674568 test2234
2 624543 test2235
2 390763 test2236
2 338049 test2237
2 172592 test2238
2 249444 test2239
2 193594 test2240
2 262678 test2241
2 666647 test2242
2 758016 test2243
2 806310 test2244
2 492731 test2245
2 110881 test2246
2 594754 test2247
2 858905 test2248
2 647915 test2249
1 
2 232711 test2250
2 630790 test2251
2 796461 test2252
2 710289 test2253
2 385271 test2254
2 551243 test2255
2 455000 test2256
2 789234 test2257
2 95560 test2258
2 34403 test2259
2 357809 test2260
2 810346 test2261
2 20697 test2262
2 49603 test2263
2 613091 test2264
2 829518 test2265
2 678085 test2266
2 289146 test2267
2 561389 test2268
2 751281 test2269
2 176580 test2270
2 821183 test2271
2 894931 test2272
2 618114 test2273
2 682913 test2274
2 514019 test2275
2 467749 test2276
2 933778 test2277
2 424595 test2278
2 410981 test2279
2 848489 test2280
2 344628 test2281
2 524283 test2282
2 881508 test2283
2 597479 test2284
2 611133 test2285
2 549305 test2286
2 646895 test2287
2 209298 test2288
2 571115 test2289
2 705195 test2290
2 400440 test2291
2 1294 test2292
2 172962 test2293
2 88964 test2294
2 984808 test2295
2 863778 test2296
2 244881 test2297
2 363972 test2298
2 938572 test2299
1 
2 433660 test2300
2 873972 test2301
2 692249 test2302
2 303980 test2303
2 682843 test2304
2 261682 test2305
2 481874 test2306
2 124540 test2307
2 288029 test2308
2 458854 test2309
2 220476 test2310
2 11692 test2311
2 895333 test2312
2 758587 test2313
2 979483 test2314
2 815962 test2315
2 340200 test2316
2 892016 test2317
2 93319 test2318
2 74215 test2319
2 163733 test2320
2 491835 test2321
2 827872 test2322
2 952295 test2323
2 905694 test2324
2 893898 test2325
2 664431 test2326
2 28018 test2327
2 367272 test2328
2 766180 test2329
2 295706 test2330
2 301144 test2331
2 628427 test2332
2 441198 test2333
2 430212 test2334
2 975153 test2335
2 290054 test2336
2 204618 test2337
2 400767 test2338
2 603409 test2339
2 376962 test2340
2 161050 test2341
2 350062 test2342
2 789275 test2343
2 797569 test2344
2 351458 test2345
2 12476 test2346
2 490861 test2347
2 264611 test2348
2 611467 test2349
1 
2 589683 test2350
2 391289 test2351
2 133717 test2352
2 315716 test2353
2 989882 test2354
2 581747 test2355
2 768278 test2356
2 917955 test2357
2 412974 test2358
2 1382 test2359
2 389799 test2360
2 573226 test2361
2 239003 test2362
2 944738 test2363
2 422223 test2364
2 29060 test2365
2 415895 test2366
2 797456 test2367
2 265480 test2368
2 742702 test2369
2 665339 test2370
2 181926 test2371
2 868362 test2372
2 578194 test2373
2 92607 test2374
2 813173 test2375
2 33649 test2376
2 243983 test2377
2 807473 test2378
2 645663 test2379
2 212941 test2380
2 131125 test2381
2 149842 test2382
2 675623 test2383
2 148422 test2384
2 435756 test2385
2 223245 test2386
2 353249 test2387
2 69674 test2388
2 504628 test2389
2 420116 test2390
2 665160 test2391
2 380565 test2392
2 856838 test2393
2 781145 test2394
2 350894 test2395
2 635388 test2396
2 397210 test2397
2 582055 test2398
2 786510 test2399
1 
2 474582 test2400
2 666370 test2401
2 652314 test2402
2 519613 test2403
2 914407 test2404
2 798196 test2405
2 52737 test2406
2 967551 test2407
2 499114 test2408
2 65189 test2409
2 59534 test2410
2 704438 test2411
2 887322 test2412
2 738192 test2413
2 458872 test2414
2 893750 test2415
2 159325 test2416
2 988885 test2417
2 603694 test2418
2 82163 test2419
2 399053 test2420
2 474815 test2421
2 103031 test2422
2 558940 test2423
2 903781 test2424
2 951006 test2425
2 435946 test2426
2 116353 test2427
2 501957 test2428
2 146835 test2429
2 488071 test2430
2 719918 test2431
2 513506 test2432
2 520362 test2433
2 978289 test2434
2 281628 test2435
2 420813 test2436
2 282593 test2437
2 198665 test2438
2 866109 test2439
2 941982 test2440
2 450119 test2441
2 170024 test2442
2 612534 test2443
2 672701 test2444
2 258048 test2445
2 291384 test2446
2 65193 test2447
2 239116 test2448
2 695461 test2449
1 
2 453296 test2450
2 346799 test2451
2 841972 test2452
2 595720 test2453
2 454122 test2454
2 138085 test2455
2 467275 test2456
2 984469 test2457
2 205090 test2458
2 442078 test2459
2 73823 test2460
2 534035 test2461
2 744333 test2462
2 838710 test2463
2 419106 test2464
2 171082 test2465
2 91476 test2466
2 922758 test2467
2 977202 test2468
2 764607 test2469
2 299115 test2470
2 514803 test2471
2 231043 test2472
2 19099 test2473
2 802066 test2474
2 413409 test2475
2 570603 test2476
2 438442 test2477
2 988968 test2478
2 740613 test2479
2 529161 test2480
2 106303 test2481
2 629415 test2482
2 643353 test2483
2 885267 test2484
2 911156 test2485
2 364928 test2486
2 398184 test2487
2 793275 test2488
2 917454 test2489
2 690516 test2490
2 233353 test2491
2 573950 test2492
2 598656 test2493
2 752716 test2494
2 406824 test2495
2 612873 test2496
2 488902 test2497
2 173525 test2498
2 132415 test2499
1 
2 332040 test2500
2 930802 test2501
2 951739 test2502
2 46053 test2503
2 322764 test2504
2 136324 test2505
2 341601 test2506
2 725693 test2507
2 247191 test2508
2 840177 test2509
2 320859 test2510
2 241615 test2511
2 357191 test2512
2 672070 test2513
2 216680 test2514
2 392883 test2515
2 450013 test2516
2 759078 test2517
2 634447 test2518
2 990953 test2519
2 305898 test2520
2 228655 test2521
2 146836 test2522
2 454662 test2523
2 120341 test2524
2 350395 test2525
2 832023 test2526
2 164809 test2527
2 820619 test2528
2 887235 test2529
2 642314 test2530
2 355404 test2531
2 95491 test2532
2 693597 test2533
2 75661 test2534
2 553686 test2535
2 479341 test2536
2 764454 test2537
2 620328 test2538
2 444045 test2539
2 224886 test2540
2 852218 test2541
2 855204 test2542
2 149321 test2543
2 103546 test2544
2 638432 test2545
2 436102 test2546
2 542147 test2547
2 310727 test2548
2 669123 test2549
1 
2 57769 test2550
2 377196 test2551
2 191626 test2552
2 503707 test2553
2 601143 test2554
2 997530 test2555
2 111641 test2556
2 15659 test2557
2 659524 test2558
2 739677 test2559
2 127964 test2560
2 296675 test2561
2 415751 test2562
2 457328 test2563
2 215769 test2564
2 665637 test2565
2 28213 test2566
2 901259 test2567
2 897946 test2568
2 418660 test2569
2 642364 test2570
